t build_seconds sweep_seconds
551 5.0000000000000004e-06 4.5667000000000002e-05
552 4.8749999999999999e-06 4.6041999999999997e-05
553 4.792e-06 4.6375000000000002e-05
554 4.6659999999999999e-06 4.6e-05
555 4.7090000000000001e-06 4.375e-05
556 4.6249999999999998e-06 4.2624999999999999e-05
557 4.7079999999999996e-06 4.6499999999999999e-05
558 4.7500000000000003e-06 4.8749999999999999e-05
559 4.8330000000000001e-06 4.8000000000000001e-05
560 4.8330000000000001e-06 4.8999999999999998e-05
561 4.6670000000000004e-06 4.375e-05
562 4.6249999999999998e-06 4.4166999999999999e-05
563 4.7910000000000004e-06 4.3708000000000002e-05
564 4.7910000000000004e-06 4.4208000000000001e-05
565 4.8330000000000001e-06 4.9583000000000003e-05
566 4.8749999999999999e-06 4.6041000000000002e-05
567 5.0420000000000002e-06 4.6375000000000002e-05
568 4.8330000000000001e-06 4.6916999999999998e-05
569 4.792e-06 5.0541000000000003e-05
570 4.7500000000000003e-06 4.8374999999999997e-05
571 4.7500000000000003e-06 4.7791999999999999e-05
572 4.8749999999999999e-06 4.7790999999999997e-05
573 4.9169999999999997e-06 4.6292000000000003e-05
574 4.792e-06 4.7333000000000002e-05
575 4.6670000000000004e-06 4.7500000000000003e-05
576 4.7910000000000004e-06 4.7833000000000001e-05
577 4.8330000000000001e-06 4.5334000000000003e-05
578 4.792e-06 4.7624999999999999e-05
579 4.7500000000000003e-06 4.2709000000000001e-05
580 4.8749999999999999e-06 4.3000000000000002e-05
581 4.7079999999999996e-06 4.3667000000000001e-05
582 4.7500000000000003e-06 4.3582999999999999e-05
583 5.0000000000000004e-06 4.7707999999999998e-05
584 4.7910000000000004e-06 4.2750000000000002e-05
585 4.8749999999999999e-06 4.7874999999999998e-05
586 4.9579999999999998e-06 4.5042e-05
587 4.6670000000000004e-06 4.2333000000000003e-05
588 4.8749999999999999e-06 4.7833000000000001e-05
589 4.9169999999999997e-06 4.5541000000000003e-05
590 4.8330000000000001e-06 4.9375000000000001e-05
591 5.0420000000000002e-06 5.0124999999999999e-05
592 4.8749999999999999e-06 4.7833000000000001e-05
593 4.4580000000000003e-06 6.2540999999999996e-05
594 4.7500000000000003e-06 5.4166000000000003e-05
595 4.7910000000000004e-06 5.1916999999999998e-05
596 4.6249999999999998e-06 4.9583000000000003e-05
597 4.792e-06 4.8916999999999999e-05
598 4.7079999999999996e-06 4.6666999999999999e-05
599 4.5410000000000002e-06 4.3708999999999998e-05
600 4.5419999999999999e-06 4.4875e-05
601 4.3749999999999996e-06 4.5417000000000002e-05
602 4.4159999999999997e-06 4.5750000000000001e-05
603 4.792e-06 4.8458999999999998e-05
604 4.6249999999999998e-06 4.6e-05
605 4.916e-06 4.8084000000000002e-05
606 4.7079999999999996e-06 4.7083000000000003e-05
607 4.7500000000000003e-06 5.1792000000000002e-05
608 4.8330000000000001e-06 4.8584000000000001e-05
609 4.5000000000000001e-06 4.7542e-05
610 4.7910000000000004e-06 4.7292000000000001e-05
611 4.7500000000000003e-06 4.3832999999999999e-05
612 4.583e-06 4.7750000000000002e-05
613 4.5839999999999996e-06 4.6249999999999999e-05
614 4.5410000000000002e-06 4.7583000000000002e-05
615 4.3749999999999996e-06 4.3791999999999997e-05
616 4.5419999999999999e-06 4.1167000000000001e-05
617 4.7500000000000003e-06 4.1665999999999997e-05
618 4.583e-06 4.0042e-05
619 4.6670000000000004e-06 3.9125000000000002e-05
620 4.792e-06 4.3999999999999999e-05
621 4.6670000000000004e-06 4.4916999999999997e-05
622 4.7500000000000003e-06 4.4249999999999998e-05
623 4.7500000000000003e-06 4.6375000000000002e-05
624 4.7500000000000003e-06 4.3207999999999997e-05
625 4.7500000000000003e-06 4.35e-05
626 4.7079999999999996e-06 4.4875e-05
627 4.7910000000000004e-06 4.5167000000000003e-05
628 4.6249999999999998e-06 4.4749999999999997e-05
629 4.6249999999999998e-06 4.3208999999999999e-05
630 4.792e-06 4.1582999999999998e-05
631 4.7500000000000003e-06 4.8875000000000002e-05
632 4.6249999999999998e-06 4.6415999999999997e-05
633 4.5000000000000001e-06 4.6375000000000002e-05
634 4.583e-06 4.6791e-05
635 4.6670000000000004e-06 4.8124999999999997e-05
636 4.459e-06 4.2500000000000003e-05
637 4.5839999999999996e-06 4.6625000000000002e-05
638 4.5419999999999999e-06 4.1749999999999998e-05
639 4.5839999999999996e-06 4.4625e-05
640 4.6659999999999999e-06 4.4249999999999998e-05
641 4.583e-06 4.1582999999999998e-05
642 4.6659999999999999e-06 4.8667e-05
643 4.4580000000000003e-06 4.7833000000000001e-05
644 4.25e-06 6.4542000000000006e-05
645 5.2079999999999999e-06 4.9917000000000003e-05
646 5.2499999999999997e-06 4.6458000000000001e-05
647 4.916e-06 4.6584e-05
648 4.9169999999999997e-06 4.5000000000000003e-05
649 5.0000000000000004e-06 4.4749999999999997e-05
650 4.5000000000000001e-06 4.5541000000000003e-05
651 4.2910000000000001e-06 6.9250000000000003e-05
652 4.5419999999999999e-06 0.00010254100000000001
653 4.7079999999999996e-06 4.9709000000000001e-05
654 4.9579999999999998e-06 4.4542000000000001e-05
655 4.583e-06 5.7624999999999998e-05
656 5.0000000000000004e-06 5.0000000000000002e-05
657 4.916e-06 4.4042000000000003e-05
658 5.0000000000000004e-06 5.3708000000000001e-05
659 5.0830000000000003e-06 5.0000000000000002e-05
660 4.8330000000000001e-06 4.9666999999999997e-05
661 4.8749999999999999e-06 4.9833000000000002e-05
662 4.583e-06 5.7292e-05
663 4.7079999999999996e-06 5.3958000000000001e-05
664 4.4580000000000003e-06 4.3832999999999999e-05
665 4.5000000000000001e-06 4.7667000000000003e-05
666 4.2919999999999997e-06 4.1625000000000002e-05
667 4.25e-06 4.3207999999999997e-05
668 4.2080000000000002e-06 4.2667000000000003e-05
669 5.2499999999999997e-06 4.5874999999999997e-05
670 1.275e-05 8.5624999999999994e-05
671 4.5000000000000001e-06 5.0124999999999999e-05
672 5.8329999999999999e-06 5.1458000000000001e-05
673 5.4589999999999997e-06 4.6165999999999998e-05
674 5.3750000000000002e-06 4.8333e-05
675 5.3750000000000002e-06 4.8959000000000003e-05
676 4.5419999999999999e-06 4.5541000000000003e-05
677 4.5000000000000001e-06 4.8582999999999999e-05
678 5.0830000000000003e-06 4.4165999999999997e-05
679 4.4170000000000002e-06 4.9542000000000001e-05
680 4.583e-06 4.8458000000000003e-05
681 4.5000000000000001e-06 5.1999999999999997e-05
682 4.5000000000000001e-06 4.9125000000000001e-05
683 4.6659999999999999e-06 4.9792e-05
684 4.6249999999999998e-06 5.0584000000000002e-05
685 5.3750000000000002e-06 4.85e-05
686 5.3329999999999996e-06 5.1e-05
687 5.2920000000000003e-06 5.1332999999999998e-05
688 5.4160000000000003e-06 4.7250000000000003e-05
689 5.3750000000000002e-06 4.7500000000000003e-05
690 5.0000000000000004e-06 4.1332999999999999e-05
691 5.3329999999999996e-06 4.7834000000000003e-05
692 5.4999999999999999e-06 4.4749999999999997e-05
693 5.3329999999999996e-06 4.1124999999999997e-05
694 5.541e-06 4.8124999999999997e-05
695 5.6670000000000001e-06 4.6125000000000003e-05
696 5.4999999999999999e-06 4.6084000000000001e-05
697 5.4589999999999997e-06 4.6708000000000001e-05
698 5.4999999999999999e-06 4.9041e-05
699 5.4999999999999999e-06 4.6458999999999997e-05
700 5.6250000000000004e-06 4.5958000000000003e-05
701 5.7089999999999999e-06 4.7500000000000003e-05
702 5.3750000000000002e-06 5.0958000000000002e-05
703 5.3340000000000001e-06 4.6e-05
704 5.3750000000000002e-06 4.8167000000000001e-05
705 5.5419999999999996e-06 4.6708000000000001e-05
706 5.4160000000000003e-06 4.3999999999999999e-05
707 5.2909999999999998e-06 4.9833999999999998e-05
708 5.3329999999999996e-06 4.8708000000000002e-05
709 5.417e-06 5.1208000000000002e-05
710 5.417e-06 5.2500000000000002e-05
711 5.1250000000000001e-06 4.4542000000000001e-05
712 5.3329999999999996e-06 5.3083e-05
713 5.1669999999999998e-06 4.7583000000000002e-05
714 5.3340000000000001e-06 4.9042000000000002e-05
715 5.1669999999999998e-06 4.6875000000000001e-05
716 5.5829999999999997e-06 5.1082999999999999e-05
717 5.4999999999999999e-06 5.3708000000000001e-05
718 5.417e-06 5.2040999999999999e-05
719 5.4999999999999999e-06 5.0334000000000003e-05
720 5.417e-06 5.0416e-05
721 5.4580000000000001e-06 4.9458e-05
722 5.4999999999999999e-06 4.8667e-05
723 5.3750000000000002e-06 4.9416000000000003e-05
724 5.4160000000000003e-06 4.7042000000000001e-05
725 5.4999999999999999e-06 4.5167000000000003e-05
726 5.4999999999999999e-06 5.0541000000000003e-05
727 5.4160000000000003e-06 4.6792000000000002e-05
728 5.4999999999999999e-06 4.7250000000000003e-05
729 5.4589999999999997e-06 4.6334000000000001e-05
730 1.8542e-05 6.3292000000000003e-05
731 4.792e-06 4.4957999999999999e-05
732 4.7910000000000004e-06 4.4209000000000003e-05
733 4.5000000000000001e-06 4.2500000000000003e-05
734 5.5840000000000002e-06 4.7457999999999999e-05
735 5.3340000000000001e-06 4.1e-05
736 5.2909999999999998e-06 4.6999999999999997e-05
737 5.2079999999999999e-06 4.7791999999999999e-05
738 5.2909999999999998e-06 5.1459000000000003e-05
739 5.4999999999999999e-06 4.9583000000000003e-05
740 5.2499999999999997e-06 4.9750000000000003e-05
741 5.4580000000000001e-06 5.0875000000000003e-05
742 5.2499999999999997e-06 5.2083000000000003e-05
743 5.417e-06 5.075e-05
744 5.4580000000000001e-06 5.6458000000000001e-05
745 5.2920000000000003e-06 5.3625000000000002e-05
746 5.2089999999999996e-06 4.7540999999999998e-05
747 5.2079999999999999e-06 5.1332999999999998e-05
748 5.417e-06 5.1082999999999999e-05
749 5.2499999999999997e-06 5.0374999999999998e-05
750 5.2499999999999997e-06 5.0791000000000002e-05
751 5.1250000000000001e-06 4.9874999999999999e-05
752 4.7090000000000001e-06 5.6708e-05
753 5.4580000000000001e-06 5.3417e-05
754 4.3329999999999998e-06 6.2292000000000006e-05
755 4.7079999999999996e-06 5.6082999999999998e-05
756 5.75e-06 4.6e-05
757 5.6659999999999996e-06 4.6916999999999998e-05
758 5.5419999999999996e-06 4.8541999999999997e-05
759 5.3750000000000002e-06 4.6458999999999997e-05
760 5.417e-06 5.4957999999999998e-05
761 4.4580000000000003e-06 8.8583000000000002e-05
762 6.1249999999999998e-06 6.1042000000000003e-05
763 5.5419999999999996e-06 5.1833000000000003e-05
764 4.8330000000000001e-06 5.0875000000000003e-05
765 5.5419999999999996e-06 5.1125000000000003e-05
766 5.4999999999999999e-06 5.6208000000000001e-05
767 5.5419999999999996e-06 4.8625000000000003e-05
768 5.417e-06 4.8875000000000002e-05
769 5.6250000000000004e-06 5.3916999999999999e-05
770 5.5840000000000002e-06 5.1125000000000003e-05
771 5.3340000000000001e-06 5.3000000000000001e-05
772 5.1250000000000001e-06 4.0667000000000002e-05
773 5.2089999999999996e-06 4.5584000000000003e-05
774 5.4999999999999999e-06 5.2624999999999998e-05
775 5.3329999999999996e-06 4.6084000000000001e-05
776 5.2920000000000003e-06 5.1041999999999997e-05
777 5.3750000000000002e-06 5.4125000000000001e-05
778 5.3329999999999996e-06 4.8541999999999997e-05
779 4.3329999999999998e-06 4.5124999999999999e-05
780 4.1659999999999996e-06 4.7375e-05
781 5.0830000000000003e-06 4.7290999999999998e-05
782 5.417e-06 4.8708999999999997e-05
783 5.4160000000000003e-06 5.1666999999999998e-05
784 5.2499999999999997e-06 4.8832999999999998e-05
785 5.7919999999999998e-06 4.8749999999999999e-05
786 5.417e-06 4.3708000000000002e-05
787 5.4999999999999999e-06 4.9750000000000003e-05
788 5.3750000000000002e-06 5.2540999999999997e-05
789 5.3329999999999996e-06 5.0124999999999999e-05
790 5.3750000000000002e-06 5.2791000000000003e-05
791 5.417e-06 5.0124999999999999e-05
792 5.3329999999999996e-06 5.6416000000000003e-05
793 5.2079999999999999e-06 4.8167000000000001e-05
794 4.459e-06 5.8332999999999999e-05
795 4.7500000000000003e-06 5.0791999999999998e-05
796 4.6249999999999998e-06 4.9208e-05
797 4.5839999999999996e-06 4.7874999999999998e-05
798 4.5000000000000001e-06 4.7292000000000001e-05
799 4.4580000000000003e-06 4.4042000000000003e-05
800 4.2919999999999997e-06 4.0624999999999998e-05
801 4.6670000000000004e-06 5.7040999999999998e-05
802 9.7920000000000004e-06 5.7207999999999998e-05
803 5.5829999999999997e-06 4.7500000000000003e-05
804 5.2089999999999996e-06 4.8875000000000002e-05
805 5.5419999999999996e-06 4.3000000000000002e-05
806 5.4589999999999997e-06 4.5374999999999998e-05
807 4.9579999999999998e-06 4.9332999999999997e-05
808 5.7080000000000002e-06 4.8458000000000003e-05
809 5.4999999999999999e-06 4.5250000000000002e-05
810 5.417e-06 5.0000000000000002e-05
811 5.4999999999999999e-06 4.8208000000000003e-05
812 5.4999999999999999e-06 5.4707999999999999e-05
813 5.3329999999999996e-06 4.4458e-05
814 5.541e-06 4.8124999999999997e-05
815 5.3340000000000001e-06 4.7292000000000001e-05
816 5.1250000000000001e-06 4.6291000000000001e-05
817 5.2499999999999997e-06 4.6666999999999999e-05
818 5.3329999999999996e-06 4.9208e-05
819 4.7500000000000003e-06 4.8749999999999999e-05
820 5.2909999999999998e-06 4.3458999999999998e-05
821 4.0829999999999997e-06 3.7499999999999997e-05
822 4.2089999999999999e-06 4.4416999999999998e-05
823 4.2089999999999999e-06 4.4458e-05
824 4.2089999999999999e-06 4.3999999999999999e-05
825 3.9999999999999998e-06 3.9833000000000003e-05
826 3.9999999999999998e-06 4.0333000000000002e-05
827 3.9169999999999999e-06 4.0667000000000002e-05
828 4.2080000000000002e-06 4.7375e-05
829 4.1670000000000001e-06 4.7125e-05
830 4.2910000000000001e-06 4.8999999999999998e-05
831 4.7079999999999996e-06 4.8625000000000003e-05
832 4.5410000000000002e-06 4.2707999999999998e-05
833 4.4170000000000002e-06 4.5291999999999999e-05
834 4.3329999999999998e-06 4.7874999999999998e-05
835 4.1670000000000001e-06 4.5791000000000003e-05
836 5.0839999999999999e-06 4.7583999999999997e-05
837 5.1250000000000001e-06 4.3541999999999997e-05
838 4.2910000000000001e-06 4.1999999999999998e-05
839 4.459e-06 4.4833000000000003e-05
840 5.417e-06 4.1749999999999998e-05
841 5.3750000000000002e-06 4.6584e-05
842 5.4999999999999999e-06 4.8333e-05
843 5.3329999999999996e-06 4.8541999999999997e-05
844 5.417e-06 4.7833000000000001e-05
845 5.2079999999999999e-06 4.0459e-05
846 5.3340000000000001e-06 4.3167000000000002e-05
847 5.3750000000000002e-06 4.2583000000000002e-05
848 5.5419999999999996e-06 4.7666000000000001e-05
849 4.4580000000000003e-06 4.5833e-05
850 5.1660000000000002e-06 4.0374999999999999e-05
851 5.4580000000000001e-06 4.3084000000000003e-05
852 5.4580000000000001e-06 4.5834000000000002e-05
853 5.4999999999999999e-06 5.2917000000000002e-05
854 5.4160000000000003e-06 5.0000000000000002e-05
855 5.4589999999999997e-06 4.7375e-05
856 5.417e-06 5.6541e-05
857 5.417e-06 4.9707999999999999e-05
858 5.4580000000000001e-06 5.4500000000000003e-05
859 5.3750000000000002e-06 4.9042000000000002e-05
860 5.4999999999999999e-06 5.0541000000000003e-05
861 5.2909999999999998e-06 4.7834000000000003e-05
862 5.0839999999999999e-06 4.6165999999999998e-05
863 5.3329999999999996e-06 4.8749999999999999e-05
864 5.417e-06 5.1458000000000001e-05
865 4.792e-06 5.3584000000000001e-05
866 4.4170000000000002e-06 7.7416999999999994e-05
867 5.0000000000000004e-06 5.5624999999999997e-05
868 4.7079999999999996e-06 4.8958000000000001e-05
869 4.6249999999999998e-06 4.4542000000000001e-05
870 4.6670000000000004e-06 4.7333999999999998e-05
871 4.5410000000000002e-06 0.00011025
872 4.6249999999999998e-06 5.0250000000000002e-05
873 4.2080000000000002e-06 0.00010962499999999999
874 5.1669999999999998e-06 8.8083000000000004e-05
875 4.6670000000000004e-06 4.9874999999999999e-05
876 4.6249999999999998e-06 5.5915999999999998e-05
877 5.541e-06 4.4749999999999997e-05
878 5.7919999999999998e-06 5.2040999999999999e-05
879 5.7080000000000002e-06 5.3124999999999997e-05
880 5.4999999999999999e-06 5.575e-05
881 5.3750000000000002e-06 4.5457999999999997e-05
882 5.5419999999999996e-06 4.4209000000000003e-05
883 5.6250000000000004e-06 4.8958000000000001e-05
884 5.7080000000000002e-06 5.1833999999999999e-05
885 5.5419999999999996e-06 5.5291999999999998e-05
886 5.3329999999999996e-06 5.4874999999999999e-05
887 5.417e-06 5.0708000000000003e-05
888 5.417e-06 4.7290999999999998e-05
889 5.0830000000000003e-06 5.1792000000000002e-05
890 5.0830000000000003e-06 4.8958000000000001e-05
891 5.1250000000000001e-06 4.7500000000000003e-05
892 5.2920000000000003e-06 5.1208000000000002e-05
893 5.4160000000000003e-06 5.2459e-05
894 5.4999999999999999e-06 5.2209000000000001e-05
895 5.6670000000000001e-06 5.5041999999999999e-05
896 5.5840000000000002e-06 4.8749999999999999e-05
897 5.4160000000000003e-06 4.7416999999999997e-05
898 5.3750000000000002e-06 4.6249999999999999e-05
899 5.2920000000000003e-06 4.9916000000000001e-05
900 5.4589999999999997e-06 4.9041e-05
901 5.5829999999999997e-06 5.1249999999999999e-05
902 5.3750000000000002e-06 5.1165999999999998e-05
903 5.3750000000000002e-06 4.9166999999999999e-05
904 5.2909999999999998e-06 4.8541999999999997e-05
905 5.2499999999999997e-06 4.9540999999999999e-05
906 5.4160000000000003e-06 5.0875000000000003e-05
907 5.5419999999999996e-06 4.9292000000000002e-05
908 5.3329999999999996e-06 4.6625000000000002e-05
909 4.25e-06 3.7750000000000003e-05
910 5.1660000000000002e-06 4.4542000000000001e-05
911 4.4170000000000002e-06 6.2625000000000004e-05
912 6.2079999999999997e-06 6.1084e-05
913 6.0839999999999997e-06 5.2250000000000003e-05
914 5.4580000000000001e-06 4.9249999999999998e-05
915 5.75e-06 5.1875000000000001e-05
916 5.4589999999999997e-06 5.1666000000000003e-05
917 4.4170000000000002e-06 4.6458000000000001e-05
918 5.1669999999999998e-06 4.9540999999999999e-05
919 5.3329999999999996e-06 4.5791999999999998e-05
920 5.4999999999999999e-06 5.2707999999999997e-05
921 5.4580000000000001e-06 5.1082999999999999e-05
922 5.4580000000000001e-06 5.5708000000000003e-05
923 5.5829999999999997e-06 4.9208e-05
924 5.4580000000000001e-06 5.3000000000000001e-05
925 4.25e-06 5.2917000000000002e-05
926 4.3329999999999998e-06 5.7958000000000003e-05
927 4.3749999999999996e-06 5.3708999999999997e-05
928 5.5419999999999996e-06 0.000121667
929 5.7080000000000002e-06 5.1792000000000002e-05
930 5.75e-06 5.3834e-05
931 5.2499999999999997e-06 4.6125000000000003e-05
932 5.4999999999999999e-06 4.8167000000000001e-05
933 5.4999999999999999e-06 5.1999999999999997e-05
934 5.1660000000000002e-06 4.7042000000000001e-05
935 5.2499999999999997e-06 4.9125000000000001e-05
936 5.3340000000000001e-06 5.6208999999999997e-05
937 4.1670000000000001e-06 5.7500000000000002e-05
938 4.1250000000000003e-06 5.2457999999999998e-05
939 5.5419999999999996e-06 4.6125000000000003e-05
940 5.1669999999999998e-06 4.1749999999999998e-05
941 5.2920000000000003e-06 4.5250000000000002e-05
942 5.3750000000000002e-06 4.9625e-05
943 5.2079999999999999e-06 5.2125e-05
944 5.2079999999999999e-06 4.9666999999999997e-05
945 5.2089999999999996e-06 4.9874999999999999e-05
946 5.2499999999999997e-06 4.4749999999999997e-05
947 5.3750000000000002e-06 4.8415999999999999e-05
948 5.417e-06 4.4499999999999997e-05
949 5.2089999999999996e-06 4.4375000000000001e-05
950 5.4160000000000003e-06 4.6584e-05
951 5.4580000000000001e-06 5.2707999999999997e-05
952 5.3750000000000002e-06 4.9125000000000001e-05
953 5.4580000000000001e-06 4.6334000000000001e-05
954 5.4580000000000001e-06 4.1959000000000003e-05
955 5.417e-06 4.4542000000000001e-05
956 5.4160000000000003e-06 4.8916999999999999e-05
957 5.4999999999999999e-06 4.9332999999999997e-05
958 5.2499999999999997e-06 5.0667000000000001e-05
959 5.1669999999999998e-06 4.8999999999999998e-05
960 5.3750000000000002e-06 4.6332999999999998e-05
961 5.2499999999999997e-06 4.6249999999999999e-05
962 5.2089999999999996e-06 5.0209e-05
963 5.2079999999999999e-06 5.3542000000000003e-05
964 5.1669999999999998e-06 5.075e-05
965 5.3750000000000002e-06 4.8999999999999998e-05
966 5.2499999999999997e-06 4.6458999999999997e-05
967 5.0830000000000003e-06 4.1958e-05
968 5.0830000000000003e-06 4.4249999999999998e-05
969 5.4160000000000003e-06 4.8667e-05
970 5.0830000000000003e-06 4.4916999999999997e-05
971 5.2079999999999999e-06 4.6666999999999999e-05
972 5.4589999999999997e-06 4.9041e-05
973 5.2920000000000003e-06 4.8417000000000001e-05
974 5.3329999999999996e-06 4.8665999999999998e-05
975 5.1669999999999998e-06 5.1499999999999998e-05
976 4.3749999999999996e-06 5.5167000000000002e-05
977 5.417e-06 4.3625000000000003e-05
978 5.417e-06 4.5209e-05
979 5.417e-06 4.6082999999999999e-05
980 5.5419999999999996e-06 4.6249999999999999e-05
981 5.2079999999999999e-06 4.0374999999999999e-05
982 4.4170000000000002e-06 4.3834000000000001e-05
983 4.8749999999999999e-06 8.4457999999999997e-05
984 4.6670000000000004e-06 5.5333e-05
985 5.7080000000000002e-06 5.3832999999999998e-05
986 5.5829999999999997e-06 4.7957999999999997e-05
987 5.541e-06 4.6208000000000002e-05
988 5.6250000000000004e-06 4.9332999999999997e-05
989 5.6659999999999996e-06 5.0708000000000003e-05
990 5.75e-06 4.7540999999999998e-05
991 5.5419999999999996e-06 4.9750000000000003e-05
992 5.4580000000000001e-06 4.8999999999999998e-05
993 5.3329999999999996e-06 4.9249999999999998e-05
994 5.4580000000000001e-06 5.3958000000000001e-05
995 4.6659999999999999e-06 4.5500000000000001e-05
996 5.3124999999999997e-05 5.6332999999999997e-05
997 4.6659999999999999e-06 4.7333000000000002e-05
998 5.5840000000000002e-06 5.0667000000000001e-05
999 4.6249999999999998e-06 4.5457999999999997e-05
1000 4.5000000000000001e-06 4.7667000000000003e-05
