t build_seconds sweep_seconds
116 8.1249999999999993e-06 0.00012674999999999999
117 8.2500000000000006e-06 0.00012612499999999999
118 8.4999999999999999e-06 0.000129333
119 8.2500000000000006e-06 0.00013308300000000001
120 8.3340000000000002e-06 0.000134666
121 8.2500000000000006e-06 0.000130708
122 8.2500000000000006e-06 0.000124459
123 8.0830000000000004e-06 0.000125291
124 8.7080000000000003e-06 0.00012666700000000001
125 8.0409999999999998e-06 0.00012
126 8.1249999999999993e-06 0.000121792
127 8.0839999999999992e-06 0.000118625
128 8.1249999999999993e-06 0.000120375
129 9.0829999999999993e-06 0.000173
130 8.5830000000000007e-06 0.00012779100000000001
131 9.0000000000000002e-06 0.000126959
132 8.4589999999999998e-06 0.00011916700000000001
133 8.1659999999999994e-06 0.00011691700000000001
134 8.208e-06 0.00012341699999999999
135 8.1669999999999999e-06 0.000118875
136 8.2910000000000007e-06 0.00012237500000000001
137 8.3750000000000003e-06 0.000125625
138 8.4999999999999999e-06 0.000127167
139 8.4169999999999992e-06 0.000126
140 8.6249999999999996e-06 0.00013066600000000001
141 8.6659999999999997e-06 0.00012566699999999999
142 8.6249999999999996e-06 0.00012566699999999999
143 1.2082999999999999e-05 0.000129708
144 8.208e-06 0.00012425000000000001
145 8.6249999999999996e-06 0.00012799999999999999
146 1.0334e-05 0.00013283300000000001
147 8.1249999999999993e-06 0.000126167
148 7.9589999999999995e-06 0.00012570800000000001
149 8.0830000000000004e-06 0.00012570800000000001
150 8.0420000000000003e-06 0.000121542
151 8.2500000000000006e-06 0.000124084
152 8.0420000000000003e-06 0.0001305
153 7.8329999999999994e-06 0.00012995899999999999
154 7.8329999999999994e-06 0.00013008299999999999
155 8.7090000000000008e-06 0.00013024999999999999
156 7.7919999999999993e-06 0.000128541
157 7.6660000000000008e-06 0.00012408300000000001
158 7.9160000000000001e-06 0.000126792
159 7.8329999999999994e-06 0.00012650000000000001
160 7.6660000000000008e-06 0.00012529199999999999
161 8.2500000000000006e-06 0.000127083
162 7.7910000000000005e-06 0.00012866700000000001
163 8.0420000000000003e-06 0.000131333
164 8.208e-06 0.000128083
165 7.9999999999999996e-06 0.00012908400000000001
166 8.0420000000000003e-06 0.000126833
167 7.9170000000000006e-06 0.00019979199999999999
168 8.7499999999999992e-06 0.00014708399999999999
169 8.7499999999999992e-06 0.00013925
170 8.1659999999999994e-06 0.00013558400000000001
171 8.2919999999999996e-06 0.00012925
172 7.7919999999999993e-06 0.00012125000000000001
173 7.9580000000000007e-06 0.00012695800000000001
174 8.4579999999999993e-06 0.000131209
175 8.0409999999999998e-06 0.00016591699999999999
176 8.5839999999999995e-06 0.00013904100000000001
177 8.1669999999999999e-06 0.00013124999999999999
178 8.0420000000000003e-06 0.00012854199999999999
179 8.208e-06 0.000126
180 7.9999999999999996e-06 0.000120375
181 8.1249999999999993e-06 0.00012545899999999999
182 7.9160000000000001e-06 0.00011525
183 8.0409999999999998e-06 0.00012187499999999999
184 8.1669999999999999e-06 0.00012774999999999999
185 8.2919999999999996e-06 0.000127916
186 8.1659999999999994e-06 0.000125792
187 8.1669999999999999e-06 0.00012487500000000001
188 8.5420000000000005e-06 0.00012829200000000001
189 8.4169999999999992e-06 0.00013041699999999999
190 8.0420000000000003e-06 0.00012870899999999999
191 8.2910000000000007e-06 0.00013412499999999999
192 8.0830000000000004e-06 0.000129584
193 7.9580000000000007e-06 0.000125792
194 8.0839999999999992e-06 0.00013774999999999999
195 9.2089999999999994e-06 0.000127959
196 8.1249999999999993e-06 0.00012812500000000001
197 8.0830000000000004e-06 0.00013062499999999999
198 7.7090000000000002e-06 0.00012487500000000001
199 8.833e-06 0.00012774999999999999
200 8.2919999999999996e-06 0.00012508300000000001
201 8.3750000000000003e-06 0.00013162499999999999
202 7.9999999999999996e-06 0.00013170799999999999
203 8.1249999999999993e-06 0.00012737499999999999
204 8.2919999999999996e-06 0.00013029099999999999
205 8.1669999999999999e-06 0.000132667
206 8.1669999999999999e-06 0.00012591699999999999
207 8.1249999999999993e-06 0.00015924999999999999
208 8.6249999999999996e-06 0.000142958
209 8.5830000000000007e-06 0.000133084
210 8.0830000000000004e-06 0.00012795800000000001
211 8.2500000000000006e-06 0.00013241699999999999
212 7.9999999999999996e-06 0.00012966599999999999
213 7.9589999999999995e-06 0.00013175
214 7.9170000000000006e-06 0.00015704200000000001
215 8.2500000000000006e-06 0.000140791
216 8.208e-06 0.00013708399999999999
217 8.1249999999999993e-06 0.00013262500000000001
218 8.0830000000000004e-06 0.00013270799999999999
219 7.6669999999999996e-06 0.00012429100000000001
220 7.5830000000000001e-06 0.00012791699999999999
221 7.7500000000000003e-06 0.00012970899999999999
222 7.7500000000000003e-06 0.000120417
223 7.6249999999999998e-06 0.000115291
224 7.9160000000000001e-06 0.000126375
225 8.0420000000000003e-06 0.000123125
226 7.9170000000000006e-06 0.00013008400000000001
227 7.7079999999999997e-06 0.00013020800000000001
228 8.0830000000000004e-06 0.00012833399999999999
229 7.4159999999999998e-06 0.000121
230 8.0409999999999998e-06 0.000123125
231 7.6249999999999998e-06 0.000122917
232 7.8339999999999999e-06 0.00012616600000000001
233 7.9170000000000006e-06 0.000128042
234 8.0420000000000003e-06 0.000129333
235 7.7919999999999993e-06 0.000123583
236 8.1249999999999993e-06 0.000125208
237 7.875e-06 0.000127875
238 8.0420000000000003e-06 0.00013083300000000001
239 7.7079999999999997e-06 0.00012899999999999999
240 7.875e-06 0.000126625
241 7.8329999999999994e-06 0.00012504200000000001
242 8.0830000000000004e-06 0.000124833
243 7.9170000000000006e-06 0.000120834
244 7.9999999999999996e-06 0.000120958
245 7.9170000000000006e-06 0.000119375
246 7.6669999999999996e-06 0.00011687499999999999
247 7.7079999999999997e-06 0.000121583
248 7.8339999999999999e-06 0.00012300000000000001
249 7.6249999999999998e-06 0.000116334
250 7.9999999999999996e-06 0.000121959
251 7.8329999999999994e-06 0.000120333
252 7.9999999999999996e-06 0.00013045799999999999
253 7.875e-06 0.00013004100000000001
254 8.0830000000000004e-06 0.00012816699999999999
255 7.8339999999999999e-06 0.00012674999999999999
256 9.5419999999999994e-06 0.000132125
257 7.875e-06 0.00013020800000000001
258 8.0420000000000003e-06 0.00013220800000000001
259 7.9589999999999995e-06 0.00013024999999999999
260 8.1249999999999993e-06 0.000120458
261 7.6249999999999998e-06 0.00012658299999999999
262 7.9589999999999995e-06 0.00012362500000000001
263 7.542e-06 0.00012820799999999999
264 7.5000000000000002e-06 0.000123208
265 7.9999999999999996e-06 0.00012704200000000001
266 7.7090000000000002e-06 0.00012591600000000001
267 7.7079999999999997e-06 0.00012308299999999999
268 7.875e-06 0.00012629199999999999
269 7.9589999999999995e-06 0.000128875
270 7.6669999999999996e-06 0.00012725
271 7.6249999999999998e-06 0.00012220899999999999
272 7.6249999999999998e-06 0.000125334
273 7.5000000000000002e-06 0.00012304199999999999
274 7.6249999999999998e-06 0.00012558400000000001
275 7.875e-06 0.00012570800000000001
276 7.9999999999999996e-06 0.00012420899999999999
277 7.6669999999999996e-06 0.000125041
278 7.7090000000000002e-06 0.00012470800000000001
279 7.7500000000000003e-06 0.00012975000000000001
280 7.9999999999999996e-06 0.000128417
281 7.8329999999999994e-06 0.000124459
282 7.7090000000000002e-06 0.000121833
283 7.7500000000000003e-06 0.000125375
284 7.7079999999999997e-06 0.000117583
285 7.542e-06 0.00012687500000000001
286 7.7500000000000003e-06 0.000122583
287 7.9160000000000001e-06 0.00012812500000000001
288 7.6669999999999996e-06 0.000122333
289 7.875e-06 0.00012612499999999999
290 7.7500000000000003e-06 0.00013466699999999999
291 7.7500000000000003e-06 0.00013008299999999999
292 7.5830000000000001e-06 0.00012595799999999999
293 7.875e-06 0.00012799999999999999
294 7.8339999999999999e-06 0.000126375
295 8.1659999999999994e-06 0.00013216700000000001
296 7.7079999999999997e-06 0.00012379200000000001
297 7.7500000000000003e-06 0.00011929099999999999
298 7.4590000000000001e-06 0.000122333
299 7.7500000000000003e-06 0.000126458
300 7.875e-06 0.00012525000000000001
301 7.9580000000000007e-06 0.000126959
302 7.9580000000000007e-06 0.00028608300000000002
303 1.6957999999999999e-05 0.00029050000000000001
304 2.8708e-05 0.0001805
305 7.9589999999999995e-06 0.00013541599999999999
306 7.9999999999999996e-06 0.00013695800000000001
307 7.9999999999999996e-06 0.00013120800000000001
308 7.8329999999999994e-06 0.00013720900000000001
309 8.1249999999999993e-06 0.00013224999999999999
310 7.9170000000000006e-06 0.000129875
311 7.9160000000000001e-06 0.000132084
312 7.9580000000000007e-06 0.000134167
313 7.9580000000000007e-06 0.000243417
314 9.2499999999999995e-06 0.000149875
315 8.208e-06 0.000164167
316 8.5830000000000007e-06 0.00014175
317 8.7080000000000003e-06 0.000132791
318 8.1249999999999993e-06 0.000172084
319 9.2920000000000001e-06 0.000138916
320 8.0409999999999998e-06 0.00014366699999999999
321 8.1249999999999993e-06 0.00013716600000000001
322 8.1249999999999993e-06 0.00014300000000000001
323 1.2791e-05 0.00013870899999999999
324 7.9170000000000006e-06 0.00013091599999999999
325 7.875e-06 0.000134583
326 7.9580000000000007e-06 0.00013079199999999999
327 7.9170000000000006e-06 0.000132125
328 7.7500000000000003e-06 0.00012687500000000001
329 8.0830000000000004e-06 0.00012395799999999999
330 7.9170000000000006e-06 0.00013029099999999999
331 7.875e-06 0.000127541
332 8.1249999999999993e-06 0.00013220899999999999
333 7.8339999999999999e-06 0.00013629199999999999
334 7.7500000000000003e-06 0.00013100000000000001
335 8.2910000000000007e-06 0.000130209
336 7.9580000000000007e-06 0.00012937499999999999
337 7.7079999999999997e-06 0.00012712499999999999
338 7.8329999999999994e-06 0.00013262500000000001
339 7.9170000000000006e-06 0.00012408300000000001
340 7.875e-06 0.00013175
341 7.9580000000000007e-06 0.000131667
342 7.9580000000000007e-06 0.00013154200000000001
343 8.3340000000000002e-06 0.000135041
344 8.0420000000000003e-06 0.00013220899999999999
345 7.9580000000000007e-06 0.000132917
346 7.8339999999999999e-06 0.00013270799999999999
347 8.2090000000000005e-06 0.00013395799999999999
348 8.2500000000000006e-06 0.000135666
349 7.875e-06 0.000241625
350 8.8750000000000006e-06 0.00014341700000000001
351 8.4999999999999999e-06 0.00013045799999999999
352 8.1249999999999993e-06 0.00012262500000000001
353 8.2910000000000007e-06 0.00012754199999999999
354 8.0830000000000004e-06 0.00013124999999999999
355 8.0839999999999992e-06 0.000125
356 7.7500000000000003e-06 0.000121125
357 7.7919999999999993e-06 0.00012829200000000001
358 7.5410000000000003e-06 0.00012791699999999999
359 7.542e-06 0.00012395799999999999
360 7.7919999999999993e-06 0.000124375
361 7.9580000000000007e-06 0.000130541
362 8.208e-06 0.000129708
363 8.1249999999999993e-06 0.00013754199999999999
364 7.9999999999999996e-06 0.00013533299999999999
365 7.9170000000000006e-06 0.000136167
366 7.7500000000000003e-06 0.00013220899999999999
367 7.9999999999999996e-06 0.000132583
368 8.0830000000000004e-06 0.00013029200000000001
369 8.1249999999999993e-06 0.00013070900000000001
370 7.875e-06 0.00012433400000000001
371 8.0830000000000004e-06 0.000125
372 7.9999999999999996e-06 0.00012583399999999999
373 7.7500000000000003e-06 0.00012795800000000001
374 7.7910000000000005e-06 0.000127
375 7.875e-06 0.00013024999999999999
376 7.875e-06 0.000129875
377 7.8339999999999999e-06 0.00013216599999999999
378 7.875e-06 0.00013387499999999999
379 7.7500000000000003e-06 0.000133375
380 7.7500000000000003e-06 0.000129875
381 7.9170000000000006e-06 0.00013100000000000001
382 7.7500000000000003e-06 0.00013283300000000001
383 7.6669999999999996e-06 0.000139166
384 7.5830000000000001e-06 0.00013137500000000001
385 7.6669999999999996e-06 0.000131292
386 8.0420000000000003e-06 0.00012716600000000001
387 7.7079999999999997e-06 0.00012975000000000001
388 7.6669999999999996e-06 0.000131416
389 7.875e-06 0.00013145799999999999
390 8.0420000000000003e-06 0.00012791699999999999
391 7.7500000000000003e-06 0.00012779100000000001
392 7.7500000000000003e-06 0.00012729199999999999
393 7.7919999999999993e-06 0.00012695800000000001
394 6.3874999999999994e-05 0.000145959
395 8.2500000000000006e-06 0.000137
396 8.0420000000000003e-06 0.000130791
397 7.875e-06 0.00012270900000000001
398 7.9170000000000006e-06 0.00012691699999999999
399 8.0830000000000004e-06 0.000160834
400 9.0000000000000002e-06 0.00014304199999999999
401 8.6249999999999996e-06 0.000134
402 8.5420000000000005e-06 0.00012641700000000001
403 8.1659999999999994e-06 0.00012962499999999999
404 8.2500000000000006e-06 0.000132416
405 8.208e-06 0.00013341699999999999
406 8.0409999999999998e-06 0.00013375
407 8.1669999999999999e-06 0.00013454100000000001
408 8.1249999999999993e-06 0.000129875
409 7.7919999999999993e-06 0.00012729199999999999
410 8.208e-06 0.00013395799999999999
411 8.1249999999999993e-06 0.000124084
412 8.0839999999999992e-06 0.000119875
413 8.1249999999999993e-06 0.00012429100000000001
414 8.2910000000000007e-06 0.000122958
415 7.875e-06 0.00012383300000000001
416 8.3329999999999997e-06 0.000130667
417 8.0420000000000003e-06 0.000128792
418 8.0420000000000003e-06 0.00012945799999999999
419 7.7090000000000002e-06 0.00012983299999999999
420 7.9999999999999996e-06 0.000133917
421 8.2090000000000005e-06 0.000132917
422 8.1659999999999994e-06 0.00013108400000000001
423 8.2090000000000005e-06 0.000131917
424 8.1659999999999994e-06 0.00013308300000000001
425 8.1659999999999994e-06 0.000134
426 8.0830000000000004e-06 0.00013204199999999999
427 7.875e-06 0.00013316700000000001
428 8.1249999999999993e-06 0.00012866700000000001
429 8.208e-06 0.00012850000000000001
430 7.9580000000000007e-06 0.000133459
431 7.8339999999999999e-06 0.00013029200000000001
432 7.6660000000000008e-06 0.000131042
433 7.8329999999999994e-06 0.00012991700000000001
434 7.9589999999999995e-06 0.00012254099999999999
435 7.875e-06 0.00012758299999999999
436 7.8329999999999994e-06 0.00013133400000000001
437 7.9580000000000007e-06 0.000130584
438 7.7500000000000003e-06 0.000123583
439 7.5839999999999997e-06 0.00029733299999999999
440 8.0420000000000003e-06 0.00013204100000000001
441 7.7500000000000003e-06 0.00012816699999999999
442 7.8329999999999994e-06 0.00013041600000000001
443 7.9580000000000007e-06 0.000130042
444 8.0420000000000003e-06 0.00013204100000000001
445 8.0839999999999992e-06 0.00013041699999999999
446 7.875e-06 0.00012666700000000001
447 7.875e-06 0.00013245800000000001
448 7.9589999999999995e-06 0.00013612499999999999
449 8.0420000000000003e-06 0.00012908400000000001
450 8.0420000000000003e-06 0.00012237500000000001
451 7.875e-06 0.00012716600000000001
452 8.1249999999999993e-06 0.00012912500000000001
453 9.4590000000000004e-06 0.00014654100000000001
454 8.4169999999999992e-06 0.00013270799999999999
455 8.3329999999999997e-06 0.000126291
456 8.4160000000000004e-06 0.000120542
457 8.6249999999999996e-06 0.00013520900000000001
458 8.4579999999999993e-06 0.000132125
459 8.2500000000000006e-06 0.00013245800000000001
460 8.2919999999999996e-06 0.00013079199999999999
461 3.8791999999999997e-05 0.00024762500000000002
462 2.0166e-05 0.00015883299999999999
463 8.833e-06 0.000132125
464 8.4579999999999993e-06 0.000131583
465 1.025e-05 0.00037950000000000001
466 8.3750000000000003e-06 0.00013620799999999999
467 8.3750000000000003e-06 0.00013429199999999999
468 4.1332999999999999e-05 0.00040270799999999999
469 1.8417e-05 0.00031845799999999998
470 1.7041000000000002e-05 0.00025862500000000001
471 2.3625000000000002e-05 0.000292458
472 1.6500000000000001e-05 0.000226417
473 8.3750000000000003e-06 0.00015733300000000001
474 8.0830000000000004e-06 0.00013570800000000001
475 8.0830000000000004e-06 0.00017162500000000001
476 8.1249999999999993e-06 0.00013179199999999999
477 8.2500000000000006e-06 0.00013612499999999999
478 8.3329999999999997e-06 0.000132292
479 8.0839999999999992e-06 0.00013220800000000001
480 8.0830000000000004e-06 0.00013300000000000001
481 8.1249999999999993e-06 0.00012512499999999999
482 8.1669999999999999e-06 0.00012750000000000001
483 7.9999999999999996e-06 0.000128916
484 8.2500000000000006e-06 0.000129667
485 7.9580000000000007e-06 0.00013279200000000001
486 8.0420000000000003e-06 0.000135833
487 7.5830000000000001e-06 0.00012287499999999999
488 7.7090000000000002e-06 0.00012820799999999999
489 7.8329999999999994e-06 0.000134375
490 7.7079999999999997e-06 0.000134208
491 7.9999999999999996e-06 0.00013566699999999999
492 7.8329999999999994e-06 0.000128625
493 7.9589999999999995e-06 0.00012687500000000001
494 8.1249999999999993e-06 0.000130708
495 7.9589999999999995e-06 0.000128875
496 7.9589999999999995e-06 0.00012891700000000001
497 8.0420000000000003e-06 0.00012895800000000001
498 7.9999999999999996e-06 0.00013279200000000001
499 8.1669999999999999e-06 0.000134375
500 8.1249999999999993e-06 0.00013433400000000001
501 8.2919999999999996e-06 0.00025595799999999998
502 8.0420000000000003e-06 0.000205875
503 7.875e-06 0.00014079199999999999
504 8.4999999999999999e-06 0.00014308300000000001
505 8.6670000000000002e-06 0.00013687500000000001
506 9.0839999999999998e-06 0.00014208299999999999
507 9.1670000000000005e-06 0.00013375
508 8.4169999999999992e-06 0.000128458
509 8.2910000000000007e-06 0.00013316700000000001
510 8.2910000000000007e-06 0.00013237500000000001
511 8.2910000000000007e-06 0.000133709
512 8.2090000000000005e-06 0.00036183299999999999
513 1.6500000000000001e-05 0.00040787499999999998
514 2.2249999999999999e-05 0.00035274999999999998
515 8.6659999999999997e-06 0.00037595899999999998
516 1.7833e-05 0.00030629099999999999
517 9.2499999999999995e-06 0.000229958
518 1.6500000000000001e-05 0.000271959
519 3.3124999999999999e-05 0.00028400000000000002
520 1.6792000000000001e-05 0.000286416
521 8.4999999999999999e-06 0.00015666700000000001
522 8.4169999999999992e-06 0.00014375
523 8.5839999999999995e-06 0.00014333299999999999
524 1.7708999999999999e-05 0.00027879199999999998
525 1.6583999999999999e-05 0.000266791
526 1.6209e-05 0.00027004200000000001
527 1.6625000000000001e-05 0.00033716600000000002
528 8.4579999999999993e-06 0.000220583
529 8.9590000000000001e-06 0.00013479099999999999
530 8.3750000000000003e-06 0.00012975000000000001
531 8.0830000000000004e-06 0.000133292
532 8.1249999999999993e-06 0.000134167
533 7.8329999999999994e-06 0.00013183300000000001
534 7.875e-06 0.000119208
535 1.7207999999999999e-05 0.00033187499999999998
536 6.5666000000000005e-05 0.00034054199999999999
537 1.6833e-05 0.00042837499999999999
538 3.0375e-05 0.000561959
539 3.1832999999999998e-05 0.00035387500000000002
540 1.6625000000000001e-05 0.00068999999999999997
541 9.4579999999999999e-06 0.00025724999999999999
542 1.6708e-05 0.00026554200000000001
543 1.6042e-05 0.000184542
544 8.1659999999999994e-06 0.00014108400000000001
545 8.0420000000000003e-06 0.00013679100000000001
546 7.9999999999999996e-06 0.000131333
547 8.2500000000000006e-06 0.00013145799999999999
548 8.1249999999999993e-06 0.00013520900000000001
549 8.1249999999999993e-06 0.00013308300000000001
550 8.0420000000000003e-06 0.00013145799999999999
551 1.7833e-05 0.00029666700000000002
552 1.6249999999999999e-05 0.00032929200000000002
553 2.1917e-05 0.00038770800000000001
554 8.7919999999999998e-06 0.00014179199999999999
555 2.5292000000000001e-05 0.00035812499999999999
556 1.6458999999999999e-05 0.000281
557 8.4999999999999999e-06 0.00014175
558 2.0083000000000001e-05 0.00027670800000000002
559 1.6249999999999999e-05 0.00030820899999999999
560 3.2499999999999997e-05 0.00029637499999999998
561 1.6249999999999999e-05 0.00026508400000000001
562 1.6500000000000001e-05 0.00025133300000000001
563 8.5420000000000005e-06 0.00013366699999999999
564 1.7958999999999999e-05 0.000264708
565 2.4542e-05 0.00013533299999999999
566 8.541e-06 0.00012854199999999999
567 8.3750000000000003e-06 0.000133542
568 8.2500000000000006e-06 0.00013020800000000001
569 8.3340000000000002e-06 0.000133292
570 8.208e-06 0.000129042
571 7.7500000000000003e-06 0.000127584
572 7.8329999999999994e-06 0.00012262500000000001
573 8.2500000000000006e-06 0.000135542
574 8.0830000000000004e-06 0.000188834
575 1.7416000000000001e-05 0.00041354199999999998
576 9.7079999999999992e-06 0.00024733399999999999
577 9.0000000000000002e-06 0.000194625
578 2.2541999999999999e-05 0.000177417
579 1.8084000000000002e-05 0.00029920800000000003
580 1.6667000000000002e-05 0.00021329199999999999
581 8.9590000000000001e-06 0.00032874999999999999
582 9.6250000000000002e-06 0.00014637499999999999
583 8.9160000000000007e-06 0.000262625
584 1.6915999999999999e-05 0.00034541699999999999
585 3.9875e-05 0.000147792
586 8.7499999999999992e-06 0.00013641700000000001
587 8.7080000000000003e-06 0.00013558299999999999
588 8.7080000000000003e-06 0.00017970900000000001
589 8.5420000000000005e-06 0.00013783299999999999
590 8.1659999999999994e-06 0.00026058400000000001
591 1.6625000000000001e-05 0.00026966700000000002
592 1.7875000000000001e-05 0.00027637499999999998
593 1.6625000000000001e-05 0.00028412499999999998
594 1.6209e-05 0.00030437500000000001
595 1.7e-05 0.00030741600000000003
596 1.6833e-05 0.00029666700000000002
597 1.6790999999999999e-05 0.00026933399999999998
598 1.6667000000000002e-05 0.00026604100000000001
599 1.6209e-05 0.00026304099999999999
600 1.6084000000000001e-05 0.00026470900000000002
601 2.9666e-05 0.00027212500000000001
602 1.7082999999999999e-05 0.00022695899999999999
603 1.8167000000000001e-05 0.00028245800000000003
604 1.6416999999999999e-05 0.00026783299999999998
605 1.6750000000000001e-05 0.00026362500000000002
606 1.6291999999999999e-05 0.00026150000000000001
607 1.6583e-05 0.00026195800000000002
608 1.6291999999999999e-05 0.00031399999999999999
609 1.6875e-05 0.00031504200000000002
610 1.6875e-05 0.00032816699999999998
611 1.7291000000000001e-05 0.00032366699999999998
612 3.5374999999999999e-05 0.00029974999999999999
613 1.6665999999999999e-05 0.00045387500000000001
614 2.6834000000000001e-05 0.00033779099999999999
615 9.0000000000000002e-06 0.00014275
616 8.7090000000000008e-06 0.000152125
617 2.9916999999999998e-05 0.00025862500000000001
618 8.4579999999999993e-06 0.000138042
619 1.0208e-05 0.00025770799999999999
620 1.9457999999999999e-05 0.00037545800000000001
621 1.825e-05 0.00027904200000000002
622 1.6833e-05 0.00030033300000000001
623 8.7090000000000008e-06 0.0004325
624 8.7909999999999993e-06 0.000143917
625 8.9169999999999995e-06 0.000136458
626 8.7499999999999992e-06 0.000131292
627 8.541e-06 0.000128584
628 8.0420000000000003e-06 0.00012058299999999999
629 1.7833e-05 0.00027050000000000002
630 1.6583e-05 0.00026445899999999998
631 1.6875e-05 0.00025854200000000001
632 1.7042e-05 0.00027170800000000001
633 1.6750000000000001e-05 0.00026975000000000002
634 1.6792000000000001e-05 0.00043108300000000002
635 1.6708e-05 0.00035379200000000002
636 1.7750000000000001e-05 0.00028870799999999999
