t build_seconds sweep_seconds
210 4.3329999999999998e-06 4.6375000000000002e-05
211 4.3749999999999996e-06 4.1167000000000001e-05
212 4.4580000000000003e-06 4.0292e-05
213 4.2919999999999997e-06 4.2208e-05
214 4.25e-06 4.2542e-05
215 4.25e-06 3.7874999999999999e-05
216 4.4580000000000003e-06 4.3041999999999999e-05
217 4.4170000000000002e-06 4.3415999999999999e-05
218 4.25e-06 3.9041000000000001e-05
219 4.0409999999999999e-06 3.7917000000000003e-05
220 4.2089999999999999e-06 3.9458000000000001e-05
221 4.2089999999999999e-06 4.0624999999999998e-05
222 4.2910000000000001e-06 4.3958999999999997e-05
223 4.2919999999999997e-06 4.5707999999999997e-05
224 4.3749999999999996e-06 4.2707999999999998e-05
225 4.1659999999999996e-06 3.9916999999999997e-05
226 4.2919999999999997e-06 3.9833000000000003e-05
227 4.5000000000000001e-06 3.8708000000000003e-05
228 4.25e-06 4.4249999999999998e-05
229 4.3749999999999996e-06 4.2624999999999999e-05
230 4.459e-06 3.9959000000000001e-05
231 4.459e-06 4.2667000000000003e-05
232 4.3329999999999998e-06 4.0750000000000001e-05
233 4.2080000000000002e-06 3.7416000000000002e-05
234 4.2080000000000002e-06 3.5916e-05
235 4.4170000000000002e-06 3.8250000000000001e-05
236 4.2910000000000001e-06 3.9666999999999998e-05
237 4.4170000000000002e-06 4.0416000000000001e-05
238 4.4170000000000002e-06 3.9542000000000002e-05
239 4.2080000000000002e-06 4.0333000000000002e-05
240 4.25e-06 4.1083e-05
241 4.3329999999999998e-06 4.5707999999999997e-05
242 4.3749999999999996e-06 4.4666999999999998e-05
243 4.2089999999999999e-06 3.9792000000000001e-05
244 4.0840000000000002e-06 4.5917000000000001e-05
245 4.25e-06 4.4749999999999997e-05
246 4.3329999999999998e-06 4.2125000000000001e-05
247 4.2919999999999997e-06 4.3625000000000003e-05
248 4.25e-06 4.2957999999999998e-05
249 4.2910000000000001e-06 4.1749999999999998e-05
250 4.2080000000000002e-06 4.2375e-05
251 4.1670000000000001e-06 4.0000000000000003e-05
252 4.25e-06 3.7249999999999997e-05
253 4.2910000000000001e-06 4.0166999999999997e-05
254 4.2080000000000002e-06 3.6834e-05
255 4.1670000000000001e-06 4.1041000000000002e-05
256 4.2919999999999997e-06 3.9833000000000003e-05
257 4.4170000000000002e-06 3.8083000000000001e-05
258 4.2080000000000002e-06 4.1417e-05
259 4.2089999999999999e-06 4.1375000000000003e-05
260 4.2919999999999997e-06 3.8791999999999997e-05
261 4.1250000000000003e-06 4.2624999999999999e-05
262 4.3329999999999998e-06 4.0459e-05
263 4.3329999999999998e-06 3.8374999999999998e-05
264 4.4170000000000002e-06 3.9458000000000001e-05
265 4.4170000000000002e-06 3.9916000000000002e-05
266 4.2919999999999997e-06 4.0958000000000003e-05
267 4.4159999999999997e-06 4.4625e-05
268 4.4580000000000003e-06 4.3875000000000003e-05
269 4.3749999999999996e-06 4.4082999999999998e-05
270 4.25e-06 4.3541000000000002e-05
271 4.25e-06 4.1208000000000003e-05
272 4.3749999999999996e-06 4.0584000000000003e-05
273 4.2919999999999997e-06 4.2833999999999997e-05
274 4.2910000000000001e-06 4.3917e-05
275 4.2919999999999997e-06 4.2874999999999999e-05
276 5.417e-06 4.4042000000000003e-05
277 4.8749999999999999e-06 5.4290999999999999e-05
278 4.4580000000000003e-06 4.7709e-05
279 4.3749999999999996e-06 4.1291000000000002e-05
280 4.3329999999999998e-06 4.2500000000000003e-05
281 4.4170000000000002e-06 3.9749999999999997e-05
282 4.4580000000000003e-06 4.0750000000000001e-05
283 4.25e-06 4.0374999999999999e-05
284 4.2919999999999997e-06 4.2709000000000001e-05
285 4.3329999999999998e-06 4.4375000000000001e-05
286 4.25e-06 3.7166999999999998e-05
287 4.2080000000000002e-06 3.8207999999999997e-05
288 4.2910000000000001e-06 4.4125000000000002e-05
289 4.4170000000000002e-06 4.2833000000000001e-05
290 4.4159999999999997e-06 4.3625000000000003e-05
291 4.2080000000000002e-06 4.9292000000000002e-05
292 4.3749999999999996e-06 4.6749999999999998e-05
293 4.4580000000000003e-06 4.6417e-05
294 4.2910000000000001e-06 4.5374999999999998e-05
295 5.417e-06 4.375e-05
296 4.25e-06 3.8624999999999997e-05
297 4.25e-06 3.9292000000000003e-05
298 4.2089999999999999e-06 4.1625000000000002e-05
299 4.1250000000000003e-06 3.9875e-05
300 4.1659999999999996e-06 4.0958000000000003e-05
301 4.3329999999999998e-06 4.3167000000000002e-05
302 4.3340000000000003e-06 4.1375000000000003e-05
303 4.3329999999999998e-06 4.5124999999999999e-05
304 4.3340000000000003e-06 3.8040999999999997e-05
305 4.3329999999999998e-06 4.2542e-05
306 4.2080000000000002e-06 4.1083e-05
307 4.3749999999999996e-06 4.0209000000000001e-05
308 4.2919999999999997e-06 4.0250000000000003e-05
309 4.1659999999999996e-06 4.0459e-05
310 4.1670000000000001e-06 3.8875000000000003e-05
311 4.1670000000000001e-06 4.0333999999999997e-05
312 4.3329999999999998e-06 4.2917000000000003e-05
313 4.2919999999999997e-06 4.2792e-05
314 4.2910000000000001e-06 4.3417000000000001e-05
315 4.3329999999999998e-06 4.3083000000000001e-05
316 4.3749999999999996e-06 4.4042000000000003e-05
317 4.3749999999999996e-06 4.3791999999999997e-05
318 4.2919999999999997e-06 4.5874999999999997e-05
319 4.3329999999999998e-06 4.125e-05
320 4.2080000000000002e-06 4.2333000000000003e-05
321 4.3340000000000003e-06 4.4916000000000002e-05
322 4.2910000000000001e-06 4.4542000000000001e-05
323 4.1659999999999996e-06 4.3667000000000001e-05
324 4.3749999999999996e-06 4.2750000000000002e-05
325 4.25e-06 4.1625000000000002e-05
326 4.2080000000000002e-06 4.1832999999999997e-05
327 4.3329999999999998e-06 4.5083999999999997e-05
328 4.2080000000000002e-06 4.1792000000000002e-05
329 4.3340000000000003e-06 3.9875e-05
330 4.1659999999999996e-06 4.2457999999999999e-05
331 4.1250000000000003e-06 3.9249999999999999e-05
332 4.3329999999999998e-06 4.0042e-05
333 4.1250000000000003e-06 4.2290999999999999e-05
334 4.0409999999999999e-06 4.0042e-05
335 4.2089999999999999e-06 4.1708000000000001e-05
336 4.0840000000000002e-06 4.1749999999999998e-05
337 4.1250000000000003e-06 3.9833999999999998e-05
338 4.3329999999999998e-06 4.4666999999999998e-05
339 4.25e-06 4.375e-05
340 4.5000000000000001e-06 4.2874999999999999e-05
341 4.25e-06 4.3000000000000002e-05
342 4.1250000000000003e-06 4.1875000000000001e-05
343 4.0419999999999996e-06 4.1458999999999997e-05
344 4.1659999999999996e-06 3.7542000000000001e-05
345 4.2089999999999999e-06 4.2166000000000003e-05
346 4.2080000000000002e-06 4.2125000000000001e-05
347 4.1670000000000001e-06 3.6749999999999999e-05
348 4.1250000000000003e-06 4.2500000000000003e-05
349 4.0829999999999997e-06 4.1708000000000001e-05
350 4.3749999999999996e-06 4.0374999999999999e-05
351 4.3749999999999996e-06 4.3041999999999999e-05
352 4.25e-06 4.2042000000000002e-05
353 4.2089999999999999e-06 4.1291999999999997e-05
354 4.2919999999999997e-06 4.4375000000000001e-05
355 4.1670000000000001e-06 4.7250000000000003e-05
356 4.3329999999999998e-06 4.3458000000000003e-05
357 4.459e-06 4.3250000000000001e-05
358 4.3749999999999996e-06 4.2792e-05
359 4.1670000000000001e-06 3.8624999999999997e-05
360 4.3329999999999998e-06 4.2459000000000001e-05
361 4.2919999999999997e-06 4.1458999999999997e-05
362 4.25e-06 4.1749999999999998e-05
363 4.3340000000000003e-06 4.1999999999999998e-05
364 4.2910000000000001e-06 4.1375000000000003e-05
365 4.3329999999999998e-06 4.3665999999999998e-05
366 4.25e-06 4.5417000000000002e-05
367 4.459e-06 4.2750000000000002e-05
368 4.3749999999999996e-06 4.2166999999999998e-05
369 4.459e-06 4.0708999999999999e-05
370 4.5000000000000001e-06 4.6292000000000003e-05
371 4.3749999999999996e-06 4.5667000000000002e-05
372 4.2919999999999997e-06 4.4749999999999997e-05
373 4.459e-06 4.6249999999999999e-05
374 4.5000000000000001e-06 4.1124999999999997e-05
375 4.3329999999999998e-06 4.2457999999999999e-05
376 4.25e-06 4.3207999999999997e-05
377 4.25e-06 4.0500000000000002e-05
378 4.5000000000000001e-06 4.1332999999999999e-05
379 4.2919999999999997e-06 4.0624999999999998e-05
380 4.3749999999999996e-06 4.2166999999999998e-05
381 4.3329999999999998e-06 4.1959000000000003e-05
382 4.2080000000000002e-06 4.3041999999999999e-05
383 4.2919999999999997e-06 4.2709000000000001e-05
384 4.1670000000000001e-06 4.1e-05
385 4.1250000000000003e-06 4.0290999999999998e-05
386 4.2080000000000002e-06 3.9208000000000001e-05
387 4.4170000000000002e-06 4.2208e-05
388 4.2910000000000001e-06 4.2500000000000003e-05
389 4.5000000000000001e-06 4.3250000000000001e-05
390 4.2080000000000002e-06 4.3417000000000001e-05
391 4.25e-06 4.3834000000000001e-05
392 4.2080000000000002e-06 3.7416999999999998e-05
393 4.459e-06 3.9708e-05
394 4.4580000000000003e-06 3.875e-05
395 4.25e-06 4.1832999999999997e-05
396 4.1670000000000001e-06 3.7333000000000003e-05
397 4.1659999999999996e-06 4.4459000000000002e-05
398 4.1670000000000001e-06 4.1083e-05
399 4.2910000000000001e-06 4.35e-05
400 4.2080000000000002e-06 3.8541999999999998e-05
401 4.1250000000000003e-06 4.2790999999999997e-05
402 4.25e-06 4.2500000000000003e-05
403 4.2080000000000002e-06 4.5583e-05
404 4.3329999999999998e-06 6.9459e-05
405 4.7079999999999996e-06 5.2624999999999998e-05
406 4.5839999999999996e-06 4.7250000000000003e-05
407 4.3329999999999998e-06 4.2082999999999997e-05
408 4.25e-06 3.8915999999999998e-05
409 4.25e-06 3.7166999999999998e-05
410 4.2910000000000001e-06 4.0791999999999998e-05
411 4.2080000000000002e-06 4.0000000000000003e-05
412 4.2919999999999997e-06 4.1458000000000002e-05
413 4.1670000000000001e-06 4.0833e-05
414 4.3749999999999996e-06 4.0750000000000001e-05
415 4.4170000000000002e-06 4.5000000000000003e-05
416 4.5000000000000001e-06 4.5667000000000002e-05
417 4.4580000000000003e-06 4.5166000000000001e-05
418 4.4170000000000002e-06 4.5791999999999998e-05
419 4.7500000000000003e-06 4.2166999999999998e-05
420 4.5000000000000001e-06 4.6125000000000003e-05
421 4.4170000000000002e-06 4.1665999999999997e-05
422 4.25e-06 4.3582999999999999e-05
423 4.4159999999999997e-06 4.2833999999999997e-05
424 4.4170000000000002e-06 4.1124999999999997e-05
425 4.4580000000000003e-06 4.4459000000000002e-05
426 4.3749999999999996e-06 4.3667000000000001e-05
